product_id,product_name,category,subcategory,brand,cost_price,selling_price,discount_percent,discounted_price,currency,stock_quantity,in_stock,low_stock_alert,avg_rating,num_ratings,num_reviews,weight_kg,dimensions,condition,warranty_months,manufacturer,country_of_origin,product_added_date,last_updated_date,is_featured,is_bestseller,free_shipping,returnable,return_window_days,tags,sku,barcode,supplier_id,reorder_level,max_order_quantity
PROD-66233,Nestle Triple-buffered zero administration function Dairy,grocery,dairy,Nestle,127,206.63,15,175.64,INR,437,True,False,4.4,2048,297,17.55,49x26x11 cm,new,0,Nestle,Portugal,2024-04-06,2024-05-15,True,False,False,True,30,"grocery,dairy,Nestle,on_sale,new_arrival",SKU-168458,1459332727953,SUP-1749,10,20
PROD-48119,ITC Operative tangible neural-net Frozen,grocery,frozen,ITC,1123,1651.11,20,1320.89,INR,31,True,False,4.9,3314,344,4.56,26x37x6 cm,new,0,ITC,United States Minor Outlying Islands,2025-06-09,2025-06-24,False,True,True,True,30,"grocery,frozen,ITC,on_sale,bestseller,new_arrival",SKU-845652,7833918785195,SUP-1612,10,50
PROD-93928,Scholastic Customizable analyzing neural-net Magazines,books,magazines,Scholastic,199,333.35,0,333.35,INR,74,True,False,3.8,4493,676,14.07,36x98x48 cm,new,0,Scholastic,United Kingdom,2025-01-25,2025-03-19,True,False,False,True,30,"books,magazines,Scholastic,new_arrival",SKU-794663,8398225871393,SUP-9524,10,20
PROD-91631,PC Jeweller Pre-emptive background migration Necklaces,jewelry,necklaces,PC Jeweller,436501,837600.7,10,753840.63,INR,10,True,False,3.4,1646,420,16.65,35x55x50 cm,new,0,PC Jeweller,Kiribati,2025-06-18,2025-06-23,False,False,True,True,30,"jewelry,necklaces,PC Jeweller,on_sale,new_arrival",SKU-317782,0728679087404,SUP-8875,10,20
PROD-40737,Samsung Object-based eco-centric ability Smartphones,electronics,smartphones,Samsung,33948,63421.17,10,57079.05,INR,449,True,False,3.2,2106,481,9.19,47x43x34 cm,new,6,Samsung,Samoa,2025-10-20,2025-11-26,False,False,True,True,30,"electronics,smartphones,Samsung,on_sale,new_arrival",SKU-940534,3910651801703,SUP-6123,10,50
PROD-25191,Nike Horizontal incremental contingency Mens Wear,clothing,mens_wear,Nike,7279,9540.7,10,8586.63,INR,274,True,False,4.5,3062,805,3.74,61x61x34 cm,new,0,Nike,Seychelles,2024-10-31,2025-01-27,False,True,True,True,30,"clothing,mens_wear,Nike,on_sale,bestseller,new_arrival",SKU-938754,2656766182511,SUP-7909,10,10
PROD-24818,Urban Ladder Enhanced national infrastructure Furniture,home,furniture,Urban Ladder,7296,11183.47,10,10065.12,INR,142,True,False,4.2,1080,212,9.81,62x66x7 cm,new,12,Urban Ladder,Marshall Islands,2025-11-17,2026-02-15,True,False,True,True,30,"home,furniture,Urban Ladder,on_sale,new_arrival",SKU-802382,2300478686330,SUP-6542,10,100
PROD-78564,PC Jeweller Persevering grid-enabled collaboration Rings,jewelry,rings,PC Jeweller,347928,619771.65,5,588783.07,INR,479,True,False,,0,0,12.3,11x92x15 cm,new,0,PC Jeweller,Falkland Islands (Malvinas),2024-08-06,2024-10-08,True,False,True,True,30,"jewelry,rings,PC Jeweller,on_sale,new_arrival",SKU-178501,3106903311902,SUP-9055,10,20
PROD-41574,Loreal Organized radical service-desk Haircare,beauty,haircare,Loreal,4302,5928.87,10,5335.98,INR,25,True,False,,0,0,9.02,73x67x25 cm,new,0,Loreal,Romania,2024-07-08,2024-09-29,True,False,True,True,30,"beauty,haircare,Loreal,on_sale,new_arrival",SKU-207629,0306738302844,SUP-7609,10,50
PROD-14696,Bosch Focused upward-trending orchestration Electronics,automotive,electronics,Bosch,6456,11836.6,30,8285.62,INR,42,True,False,4.9,2986,791,16.35,68x52x40 cm,new,36,Bosch,Ghana,2024-08-02,2024-10-25,False,True,True,True,30,"automotive,electronics,Bosch,on_sale,bestseller,new_arrival",SKU-850689,9953428364401,SUP-8414,10,5
PROD-22771,Reebok Realigned optimizing support Fitness,sports,fitness,Reebok,12137,22622.24,30,15835.57,INR,45,True,False,4.8,4043,517,14.37,62x23x21 cm,new,0,Reebok,United States Minor Outlying Islands,2025-05-21,2025-06-05,False,True,True,True,30,"sports,fitness,Reebok,on_sale,bestseller,new_arrival",SKU-326061,2687056856621,SUP-8488,10,10
PROD-54293,Nike Innovative homogeneous contingency Footwear,clothing,footwear,Nike,7890,13465.01,10,12118.51,INR,284,True,False,,0,0,2.78,73x10x38 cm,new,0,Nike,Saudi Arabia,2024-05-12,2024-07-06,False,False,True,True,30,"clothing,footwear,Nike,on_sale,new_arrival",SKU-633025,8733427086686,SUP-3903,10,100
PROD-32760,HomeTown Progressive client-driven info-mediaries Furniture,home,furniture,HomeTown,43591,73251.92,20,58601.54,INR,264,True,False,,0,0,15.27,45x60x26 cm,used,24,HomeTown,Ecuador,2025-07-16,2025-08-02,False,False,True,False,0,"home,furniture,HomeTown,on_sale",SKU-731792,4351751830467,SUP-9393,10,20
PROD-81802,Garnier Synergistic real-time portal Personal Care,beauty,personal_care,Garnier,1930,2626.17,10,2363.55,INR,5,True,True,5.0,1466,294,13.92,51x100x12 cm,new,0,Garnier,Armenia,2024-05-03,2024-07-03,False,True,True,True,30,"beauty,personal_care,Garnier,on_sale,bestseller,new_arrival",SKU-806995,1398373540339,SUP-9747,10,20
PROD-65363,Samsung User-centric bottom-line synergy Cameras,electronics,cameras,Samsung,11624,17490.59,0,17490.59,INR,186,True,False,3.6,2062,266,1.33,47x36x39 cm,new,24,Samsung,Saudi Arabia,2025-08-17,2025-11-03,True,False,True,True,30,"electronics,cameras,Samsung,new_arrival",SKU-878476,7393638546785,SUP-7371,10,10
PROD-76967,McGraw Hill Streamlined heuristic function Fiction,books,fiction,McGraw Hill,893,1369.19,15,1163.81,INR,0,False,False,4.2,3639,967,18.24,100x100x46 cm,new,0,McGraw Hill,Eritrea,2024-04-06,2024-06-14,True,False,True,True,30,"books,fiction,McGraw Hill,on_sale,new_arrival",SKU-913848,5877175355601,SUP-4170,10,20
PROD-68827,Urban Ladder Re-contextualized directional support Furniture,home,furniture,Urban Ladder,11889,21258.29,0,21258.29,INR,192,True,False,4.2,2099,212,9.38,29x15x14 cm,refurbished,36,Urban Ladder,Cameroon,2025-10-08,2025-12-27,False,False,True,False,0,"home,furniture,Urban Ladder",SKU-614379,0489964235367,SUP-6866,10,5
PROD-51662,3M Re-contextualized dynamic methodology Accessories,automotive,accessories,3M,34618,43429.71,10,39086.74,INR,44,True,False,4.8,2728,453,5.94,89x77x35 cm,used,0,3M,Mexico,2025-08-04,2025-10-28,False,True,True,False,0,"automotive,accessories,3M,on_sale,bestseller",SKU-567315,5477725228722,SUP-4937,10,100
PROD-91412,Cosco Quality-focused secondary approach Fitness,sports,fitness,Cosco,11016,16580.16,15,14093.14,INR,181,True,False,4.8,3081,625,10.22,72x15x23 cm,refurbished,0,Cosco,Malta,2025-05-16,2025-06-26,True,True,True,False,0,"sports,fitness,Cosco,on_sale,bestseller",SKU-200617,0100623120380,SUP-3742,10,100
PROD-79888,Samsung Persevering holistic approach Smartwatches,electronics,smartwatches,Samsung,60255,104618.83,15,88926.01,INR,155,True,False,5.0,3575,819,18.8,97x29x6 cm,new,12,Samsung,Niger,2025-10-22,2025-11-02,True,True,True,True,30,"electronics,smartwatches,Samsung,on_sale,bestseller,new_arrival",SKU-156904,9770088600843,SUP-3916,10,20
PROD-83149,Zara Public-key executive adapter Accessories,clothing,accessories,Zara,7762,10920.5,5,10374.48,INR,0,False,False,4.1,528,132,11.75,99x19x27 cm,refurbished,0,Zara,Macao,2025-08-13,2025-09-19,False,False,True,False,0,"clothing,accessories,Zara,on_sale",SKU-736030,6211823398456,SUP-2417,10,20
PROD-67367,LEGO Future-proofed hybrid artificial intelligence Games,toys,games,LEGO,7965,10554.09,0,10554.09,INR,201,True,False,4.4,3066,893,0.32,81x28x12 cm,new,0,LEGO,Holy See (Vatican City State),2024-04-22,2024-07-07,False,False,True,True,30,"toys,games,LEGO,new_arrival",SKU-663244,6793341016666,SUP-9970,10,5
PROD-49936,Adidas Reactive methodical approach Cycling,sports,cycling,Adidas,14021,26983.45,20,21586.76,INR,20,True,False,,0,0,3.97,33x95x41 cm,refurbished,0,Adidas,Northern Mariana Islands,2024-05-16,2024-07-14,True,False,True,False,0,"sports,cycling,Adidas,on_sale",SKU-404771,0217659180339,SUP-2103,10,20
PROD-22871,Puma Team-oriented non-volatile leverage Team Sports,sports,team_sports,Puma,11341,16849.44,10,15164.5,INR,195,True,False,,0,0,6.42,67x52x44 cm,new,0,Puma,Faroe Islands,2023-12-20,2024-03-03,True,False,True,True,30,"sports,team_sports,Puma,on_sale,new_arrival",SKU-693024,0148902503929,SUP-6971,10,20
PROD-66139,Pepperfry Versatile transitional infrastructure Furniture,home,furniture,Pepperfry,16633,30413.91,15,25851.82,INR,27,True,False,3.7,3941,758,7.24,49x72x40 cm,new,36,Pepperfry,Vanuatu,2025-09-07,2025-10-12,True,False,True,True,30,"home,furniture,Pepperfry,on_sale,new_arrival",SKU-664781,1429396856210,SUP-4218,10,20
PROD-92132,Nike Profit-focused value-added hardware Mens Wear,clothing,mens_wear,Nike,7259,11656.09,0,11656.09,INR,257,True,False,3.1,2144,447,19.97,70x93x14 cm,new,0,Nike,Austria,2025-04-15,2025-06-29,False,False,True,True,30,"clothing,mens_wear,Nike,new_arrival",SKU-240384,1631599965044,SUP-8613,10,100
PROD-76900,Levis Organized mobile emulation Footwear,clothing,footwear,Levis,4413,5332.99,0,5332.99,INR,437,True,False,3.4,4645,1077,19.36,71x55x7 cm,new,0,Levis,Guinea-Bissau,2024-07-18,2024-08-16,True,False,True,True,30,"clothing,footwear,Levis,new_arrival",SKU-377198,8662961943110,SUP-7052,10,10
PROD-15610,Reebok Future-proofed coherent implementation Team Sports,sports,team_sports,Reebok,13217,20826.55,5,19785.22,INR,12,True,False,4.0,2250,600,5.34,79x82x16 cm,new,0,Reebok,Rwanda,2024-11-07,2024-12-23,True,False,True,True,30,"sports,team_sports,Reebok,on_sale,new_arrival",SKU-641760,2655110475415,SUP-5121,10,50
PROD-39215,Michelin De-engineered background contingency Care,automotive,care,Michelin,23112,36736.28,5,34899.47,INR,306,True,False,3.5,4225,966,4.31,33x30x28 cm,new,0,Michelin,Jersey,2024-01-23,2024-02-21,False,False,True,True,30,"automotive,care,Michelin,on_sale,new_arrival",SKU-950576,7888610158198,SUP-6410,10,5
PROD-73113,Britannia Right-sized zero tolerance Graphic Interface Dairy,grocery,dairy,Britannia,1259,1673.21,15,1422.23,INR,1,True,True,3.3,4209,453,11.49,17x31x21 cm,refurbished,0,Britannia,Tonga,2024-06-18,2024-08-08,True,False,True,False,0,"grocery,dairy,Britannia,on_sale",SKU-854500,6046618398263,SUP-5644,10,5
PROD-38389,Amul Down-sized client-driven flexibility Frozen,grocery,frozen,Amul,1826,2894.82,0,2894.82,INR,123,True,False,,0,0,3.72,94x75x21 cm,new,0,Amul,Gabon,2023-12-28,2024-02-09,False,False,True,True,30,"grocery,frozen,Amul,new_arrival",SKU-725510,4721264647157,SUP-2127,10,10
PROD-59572,LEGO Function-based dynamic success Dolls,toys,dolls,LEGO,471,641.44,20,513.15,INR,9,True,True,4.0,4923,530,15.7,74x25x10 cm,new,0,LEGO,Niue,2025-07-19,2025-10-04,True,False,True,True,30,"toys,dolls,LEGO,on_sale,new_arrival",SKU-912510,7993712406594,SUP-8069,10,100
PROD-65139,Garnier Multi-tiered full-range intranet Skincare,beauty,skincare,Garnier,4490,6928.81,20,5543.05,INR,229,True,False,4.5,4729,565,2.76,71x39x10 cm,new,0,Garnier,Grenada,2024-05-22,2024-07-13,False,True,True,True,30,"beauty,skincare,Garnier,on_sale,bestseller,new_arrival",SKU-298202,6924593752655,SUP-1089,10,5
PROD-85757,Castrol Implemented user-facing solution Parts,automotive,parts,Castrol,971,1456.52,0,1456.52,INR,6,True,True,4.2,2150,582,8.53,56x88x22 cm,used,24,Castrol,North Macedonia,2025-05-05,2025-06-26,False,False,True,False,0,"automotive,parts,Castrol",SKU-287401,7935646519391,SUP-7065,10,100
PROD-82733,Parle Quality-focused contextually-based software Beverages,grocery,beverages,Parle,1233,1819.27,15,1546.38,INR,17,True,False,4.9,831,118,8.07,53x80x44 cm,new,0,Parle,Seychelles,2023-12-07,2023-12-13,True,True,True,True,30,"grocery,beverages,Parle,on_sale,bestseller,new_arrival",SKU-508004,8073741672432,SUP-1086,10,5
PROD-29048,Amul Function-based stable collaboration Frozen,grocery,frozen,Amul,230,287.79,0,287.79,INR,69,True,False,,0,0,8.07,93x76x23 cm,new,0,Amul,Saint Barthelemy,2024-03-28,2024-04-04,True,False,False,True,30,"grocery,frozen,Amul,new_arrival",SKU-771394,6617979688685,SUP-9099,10,50
PROD-11403,Reebok Automated high-level standardization Team Sports,sports,team_sports,Reebok,6881,8442.21,10,7597.99,INR,9,True,True,3.5,12,3,1.83,45x61x27 cm,new,0,Reebok,Ukraine,2024-10-10,2024-12-24,True,False,True,True,30,"sports,team_sports,Reebok,on_sale,new_arrival",SKU-642892,8911352909656,SUP-1251,10,5
PROD-21818,Castrol Optional bi-directional access Tools,automotive,tools,Castrol,38703,57221.46,30,40055.02,INR,360,True,False,3.8,48,7,8.2,23x81x9 cm,new,12,Castrol,Bolivia,2025-08-02,2025-10-06,False,False,True,True,30,"automotive,tools,Castrol,on_sale,new_arrival",SKU-664032,4388899375673,SUP-5098,10,50
PROD-59424,Malabar Gold Visionary systematic parallelism Bracelets,jewelry,bracelets,Malabar Gold,398134,585945.2,15,498053.42,INR,0,False,False,3.1,1815,427,4.68,50x62x27 cm,new,0,Malabar Gold,Portugal,2025-11-20,2026-02-17,False,False,True,True,30,"jewelry,bracelets,Malabar Gold,on_sale,new_arrival",SKU-360316,8250714611258,SUP-5706,10,5
PROD-62288,Dove Integrated global knowledgebase Skincare,beauty,skincare,Dove,1612,2548.97,5,2421.52,INR,143,True,False,4.8,4097,1013,4.77,40x43x18 cm,new,0,Dove,Slovenia,2025-03-19,2025-06-06,False,True,True,True,30,"beauty,skincare,Dove,on_sale,bestseller,new_arrival",SKU-263573,3875717751401,SUP-2747,10,5
PROD-20287,Nestle Triple-buffered bifurcated adapter Frozen,grocery,frozen,Nestle,1615,3045.36,30,2131.75,INR,33,True,False,,0,0,17.63,83x45x36 cm,new,0,Nestle,Thailand,2024-06-24,2024-07-29,False,False,True,True,30,"grocery,frozen,Nestle,on_sale,new_arrival",SKU-332881,5123828258677,SUP-3101,10,5
PROD-78909,Hot Wheels Focused impactful product Games,toys,games,Hot Wheels,733,1174.25,5,1115.54,INR,111,True,False,4.4,106,24,7.65,22x51x28 cm,new,0,Hot Wheels,Colombia,2025-03-09,2025-04-01,False,False,True,True,30,"toys,games,Hot Wheels,on_sale,new_arrival",SKU-348658,2660937966039,SUP-5413,10,50
PROD-90358,Maybelline Expanded even-keeled system engine Haircare,beauty,haircare,Maybelline,4235,6518.32,5,6192.4,INR,33,True,False,4.1,4727,1121,16.3,44x40x40 cm,new,0,Maybelline,Romania,2024-11-04,2024-11-29,True,False,True,True,30,"beauty,haircare,Maybelline,on_sale,new_arrival",SKU-938900,1918255371471,SUP-3450,10,50
PROD-11276,HomeTown Progressive scalable functionalities Decor,home,decor,HomeTown,9312,18590.94,15,15802.3,INR,44,True,False,3.5,4661,510,2.07,30x17x18 cm,new,24,HomeTown,Nepal,2024-02-24,2024-03-07,False,False,True,True,30,"home,decor,HomeTown,on_sale,new_arrival",SKU-880762,6969155792496,SUP-6483,10,20
PROD-57312,Dove Reverse-engineered attitude-oriented service-desk Personal Care,beauty,personal_care,Dove,2261,3335.68,5,3168.9,INR,151,True,False,4.1,2341,400,13.5,72x67x10 cm,new,0,Dove,Burkina Faso,2025-02-09,2025-04-09,True,False,True,True,30,"beauty,personal_care,Dove,on_sale,new_arrival",SKU-275715,5134125286690,SUP-6527,10,50
PROD-92742,PC Jeweller Devolved object-oriented info-mediaries Watches,jewelry,watches,PC Jeweller,446068,858974.61,0,858974.61,INR,24,True,False,3.5,3249,501,8.95,56x85x38 cm,used,0,PC Jeweller,Jamaica,2024-10-02,2024-10-23,True,False,True,False,0,"jewelry,watches,PC Jeweller",SKU-995706,2782827422576,SUP-1378,10,10
PROD-40753,HarperCollins Secured actuating help-desk Fiction,books,fiction,HarperCollins,441,669.28,0,669.28,INR,0,False,False,4.5,691,83,12.4,20x93x29 cm,new,0,HarperCollins,Zambia,2025-03-21,2025-04-26,False,True,True,True,30,"books,fiction,HarperCollins,bestseller,new_arrival",SKU-756912,0723688767675,SUP-3071,10,10
PROD-79041,IKEA Pre-emptive composite artificial intelligence Furniture,home,furniture,IKEA,43986,65340.02,20,52272.02,INR,495,True,False,3.9,4427,599,11.99,90x91x41 cm,new,36,IKEA,Mongolia,2025-01-16,2025-03-01,False,False,True,True,30,"home,furniture,IKEA,on_sale,new_arrival",SKU-665883,0340438427971,SUP-4721,10,5
PROD-67915,McGraw Hill Reactive multimedia budgetary management Textbooks,books,textbooks,McGraw Hill,632,837.13,0,837.13,INR,18,True,False,4.4,4039,1168,9.59,11x65x23 cm,new,0,McGraw Hill,Montserrat,2025-11-22,2026-01-31,False,False,True,True,30,"books,textbooks,McGraw Hill,new_arrival",SKU-297731,1485807836134,SUP-7745,10,100
PROD-67292,Mattel Innovative 5thgeneration knowledge user Dolls,toys,dolls,Mattel,11913,21320.63,5,20254.6,INR,7,True,True,4.0,2237,351,14.88,44x62x17 cm,refurbished,0,Mattel,Estonia,2025-05-27,2025-06-13,False,False,True,False,0,"toys,dolls,Mattel,on_sale",SKU-215717,5171339596290,SUP-8460,10,100
PROD-69345,McGraw Hill Devolved zero tolerance database Magazines,books,magazines,McGraw Hill,484,704.95,0,704.95,INR,145,True,False,3.3,3601,883,4.73,29x11x36 cm,new,0,McGraw Hill,Suriname,2024-09-25,2024-11-03,False,False,True,True,30,"books,magazines,McGraw Hill,new_arrival",SKU-489438,3095849825447,SUP-8597,10,5
PROD-53286,Nike Re-engineered encompassing migration Womens Wear,clothing,womens_wear,Nike,2483,4520.36,0,4520.36,INR,148,True,False,3.8,113,14,15.39,41x59x33 cm,new,0,Nike,United Arab Emirates,2025-10-26,2025-11-20,False,False,True,True,30,"clothing,womens_wear,Nike,new_arrival",SKU-871041,1260422325368,SUP-2539,10,100
PROD-97294,Puma Pre-emptive client-server orchestration Yoga,sports,yoga,Puma,22829,44949.64,20,35959.71,INR,0,False,False,,0,0,10.47,42x71x45 cm,new,0,Puma,Norfolk Island,2024-11-25,2024-12-01,True,False,True,True,30,"sports,yoga,Puma,on_sale,new_arrival",SKU-218414,4667116845770,SUP-4866,10,50
PROD-52534,Dell Inverse optimal ability Laptops,electronics,laptops,Dell,36365,55152.86,0,55152.86,INR,451,True,False,3.3,743,111,10.05,97x89x26 cm,refurbished,0,Dell,Trinidad and Tobago,2025-09-29,2025-11-13,True,False,True,False,0,"electronics,laptops,Dell",SKU-835395,1751863637450,SUP-9787,10,5
PROD-26492,Parle Horizontal global neural-net Snacks,grocery,snacks,Parle,1193,2184.2,15,1856.57,INR,60,True,False,3.3,333,65,8.81,47x79x49 cm,new,0,Parle,Morocco,2024-04-28,2024-05-21,False,False,True,True,30,"grocery,snacks,Parle,on_sale,new_arrival",SKU-439403,2975001701271,SUP-8674,10,20
PROD-88470,Bosch Persevering 24hour interface Accessories,automotive,accessories,Bosch,35308,46748.51,0,46748.51,INR,44,True,False,4.0,1529,422,12.43,56x89x20 cm,new,0,Bosch,Cook Islands,2024-01-25,2024-04-02,False,False,True,True,30,"automotive,accessories,Bosch,new_arrival",SKU-299092,2424154152060,SUP-9586,10,50
PROD-82281,Pepperfry Self-enabling fault-tolerant success Storage,home,storage,Pepperfry,21641,33064.06,5,31410.86,INR,2,True,True,,0,0,2.68,14x35x11 cm,new,0,Pepperfry,Reunion,2025-10-28,2026-01-09,False,False,True,True,30,"home,storage,Pepperfry,on_sale,new_arrival",SKU-789880,3611037129380,SUP-9026,10,100
PROD-91785,Tanishq Synergized leadingedge access Earrings,jewelry,earrings,Tanishq,193075,265782.84,15,225915.41,INR,23,True,False,,0,0,1.69,91x17x28 cm,new,0,Tanishq,Algeria,2024-09-30,2024-11-16,True,False,True,True,30,"jewelry,earrings,Tanishq,on_sale,new_arrival",SKU-963652,5162713611159,SUP-5355,10,100
PROD-15328,Adidas Multi-layered exuding challenge Kids Wear,clothing,kids_wear,Adidas,2068,4070.79,0,4070.79,INR,4,True,True,3.5,1475,312,11.21,23x91x41 cm,new,0,Adidas,Hong Kong,2024-08-17,2024-11-14,False,False,True,True,30,"clothing,kids_wear,Adidas,new_arrival",SKU-209159,2218909275322,SUP-3733,10,10
PROD-82085,Hasbro Open-source reciprocal software Outdoor Toys,toys,outdoor_toys,Hasbro,10973,14556.14,50,7278.07,INR,211,True,False,,0,0,16.91,62x91x32 cm,new,0,Hasbro,Kenya,2025-01-02,2025-03-20,True,False,True,True,30,"toys,outdoor_toys,Hasbro,on_sale,new_arrival",SKU-690500,3112196565236,SUP-9939,10,10
PROD-59160,Michelin Grass-roots secondary artificial intelligence Tools,automotive,tools,Michelin,30148,46970.58,5,44622.05,INR,0,False,False,4.8,63,10,4.52,50x12x49 cm,new,36,Michelin,Egypt,2024-06-24,2024-09-03,True,True,True,True,30,"automotive,tools,Michelin,on_sale,bestseller,new_arrival",SKU-198867,8999404389830,SUP-1618,10,50
PROD-56616,Pepperfry User-friendly hybrid frame Kitchen,home,kitchen,Pepperfry,24557,46945.62,0,46945.62,INR,97,True,False,3.4,642,157,15.88,32x72x49 cm,new,0,Pepperfry,Oman,2024-03-30,2024-06-20,False,False,True,True,30,"home,kitchen,Pepperfry,new_arrival",SKU-139186,0376137918052,SUP-7251,10,5
PROD-17329,Nivea Intuitive clear-thinking info-mediaries Haircare,beauty,haircare,Nivea,3562,6925.23,0,6925.23,INR,55,True,False,3.1,4305,465,10.84,29x51x37 cm,new,0,Nivea,Tokelau,2025-06-26,2025-07-02,False,False,True,True,30,"beauty,haircare,Nivea,new_arrival",SKU-567262,9658271091046,SUP-9269,10,5
PROD-39109,Fisher Price Extended 6thgeneration approach Educational,toys,educational,Fisher Price,2625,3427.6,0,3427.6,INR,13,True,False,4.0,1078,272,9.67,35x72x30 cm,new,0,Fisher Price,Yemen,2025-05-13,2025-07-23,True,False,True,True,30,"toys,educational,Fisher Price,new_arrival",SKU-354085,6848666188922,SUP-2173,10,20
PROD-66369,Loreal Grass-roots attitude-oriented function Personal Care,beauty,personal_care,Loreal,1071,1860.75,5,1767.71,INR,22,True,False,4.5,1396,415,12.36,66x89x14 cm,new,0,Loreal,Belgium,2025-04-04,2025-04-29,False,True,True,True,30,"beauty,personal_care,Loreal,on_sale,bestseller,new_arrival",SKU-263568,8328569146307,SUP-2405,10,5
PROD-17148,Adidas Fully-configurable background Internet solution Team Sports,sports,team_sports,Adidas,9926,12020.25,10,10818.23,INR,29,True,False,4.5,1745,245,10.51,43x80x35 cm,new,0,Adidas,Brazil,2025-07-08,2025-10-04,True,True,True,True,30,"sports,team_sports,Adidas,on_sale,bestseller,new_arrival",SKU-494900,7990421020271,SUP-9631,10,5
PROD-43483,Pepperfry Monitored multi-state model Furniture,home,furniture,Pepperfry,13652,25001.6,10,22501.44,INR,385,True,False,4.3,2960,807,0.48,93x59x19 cm,used,36,Pepperfry,Slovenia,2023-12-04,2023-12-16,False,False,True,False,0,"home,furniture,Pepperfry,on_sale",SKU-608205,4252410564818,SUP-9709,10,5
PROD-34434,Puma Fundamental transitional orchestration Team Sports,sports,team_sports,Puma,18872,36632.06,0,36632.06,INR,43,True,False,3.3,2850,675,7.17,48x40x37 cm,new,0,Puma,Niue,2025-09-27,2025-12-16,False,False,True,True,30,"sports,team_sports,Puma,new_arrival",SKU-505977,1778507925247,SUP-1482,10,100
PROD-46725,Reebok Visionary bi-directional orchestration Outdoor,sports,outdoor,Reebok,13372,23073.99,0,23073.99,INR,397,True,False,3.5,1979,424,8.59,49x87x26 cm,new,0,Reebok,Peru,2025-07-18,2025-08-13,True,False,True,True,30,"sports,outdoor,Reebok,new_arrival",SKU-709254,1380003075625,SUP-9869,10,10
PROD-28102,HarperCollins Enhanced 5thgeneration neural-net Magazines,books,magazines,HarperCollins,980,1956.62,30,1369.63,INR,46,True,False,4.9,979,133,16.81,28x13x25 cm,refurbished,0,HarperCollins,Spain,2024-10-02,2024-11-23,False,True,True,False,0,"books,magazines,HarperCollins,on_sale,bestseller",SKU-564523,6353654195184,SUP-5485,10,10
PROD-34632,Puma Synergistic actuating conglomeration Womens Wear,clothing,womens_wear,Puma,514,930.32,10,837.29,INR,340,True,False,3.5,223,38,13.79,71x27x37 cm,new,0,Puma,Czech Republic,2024-08-06,2024-10-28,False,False,True,True,30,"clothing,womens_wear,Puma,on_sale,new_arrival",SKU-292913,8061744518703,SUP-7348,10,50
PROD-72108,Urban Ladder Multi-layered dedicated frame Kitchen,home,kitchen,Urban Ladder,15329,18790.04,15,15971.53,INR,27,True,False,3.4,1685,190,18.55,66x88x36 cm,new,24,Urban Ladder,Mongolia,2025-03-22,2025-05-15,False,False,True,True,30,"home,kitchen,Urban Ladder,on_sale,new_arrival",SKU-913920,4937597383208,SUP-1685,10,100
PROD-59856,Dove Open-source 4thgeneration emulation Fragrance,beauty,fragrance,Dove,4835,8098.84,10,7288.96,INR,43,True,False,,0,0,0.94,41x76x39 cm,new,0,Dove,Mauritius,2025-10-20,2025-12-30,False,False,True,True,30,"beauty,fragrance,Dove,on_sale,new_arrival",SKU-641198,5050641383678,SUP-1807,10,10
PROD-48165,Parle Centralized client-server structure Dairy,grocery,dairy,Parle,1634,3042.67,5,2890.54,INR,363,True,False,4.8,3807,1012,9.09,74x24x16 cm,new,0,Parle,Fiji,2023-12-18,2024-02-25,True,True,True,True,30,"grocery,dairy,Parle,on_sale,bestseller,new_arrival",SKU-512160,1038657191825,SUP-7775,10,20
PROD-69098,OnePlus Sharable hybrid archive Laptops,electronics,laptops,OnePlus,57935,110426.36,0,110426.36,INR,417,True,False,4.4,2983,349,14.17,75x88x15 cm,new,24,OnePlus,Nauru,2025-10-16,2025-11-06,False,False,True,True,30,"electronics,laptops,OnePlus,new_arrival",SKU-692960,9062344565578,SUP-3459,10,10
PROD-28953,HomeTown Future-proofed discrete archive Furniture,home,furniture,HomeTown,20689,29949.7,15,25457.24,INR,8,True,True,,0,0,19.21,10x89x21 cm,new,24,HomeTown,Western Sahara,2024-07-07,2024-09-14,True,False,True,True,30,"home,furniture,HomeTown,on_sale,new_arrival",SKU-737517,3291212775610,SUP-9084,10,10
PROD-38426,PC Jeweller Public-key heuristic throughput Bracelets,jewelry,bracelets,PC Jeweller,216037,335613.54,10,302052.19,INR,25,True,False,4.6,1710,187,3.05,93x54x7 cm,new,0,PC Jeweller,Cote d'Ivoire,2025-10-27,2026-01-20,False,True,True,True,30,"jewelry,bracelets,PC Jeweller,on_sale,bestseller,new_arrival",SKU-447195,7474112490357,SUP-2436,10,5
PROD-24272,Mattel Digitized background structure Dolls,toys,dolls,Mattel,11211,16003.75,10,14403.38,INR,453,True,False,,0,0,15.01,56x14x10 cm,new,0,Mattel,Egypt,2025-01-03,2025-02-19,False,False,True,True,30,"toys,dolls,Mattel,on_sale,new_arrival",SKU-960109,5680442067882,SUP-2108,10,50
PROD-82151,Forever21 Fully-configurable bandwidth-monitored Local Area Network Kids Wear,clothing,kids_wear,Forever21,1402,1819.26,20,1455.41,INR,261,True,False,4.2,905,193,19.59,77x21x35 cm,new,0,Forever21,Bosnia and Herzegovina,2024-03-20,2024-06-18,False,False,True,True,30,"clothing,kids_wear,Forever21,on_sale,new_arrival",SKU-547798,2100323651991,SUP-6185,10,20
